board,moves
"[[0, 0, 0, 0, 0, -6, 0, 0], [0, 0, 0, 0, 0, 0, 0, -1], [0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 4, 0]]",g7f8
"[[0, 0, 0, 0, 0, -6, 0, 0], [0, 0, 0, 0, 0, 0, 0, -1], [0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4]]",g1h1
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -6, -1], [0, 0, 0, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4]]",f8g7
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 0, -6, -1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4]]",e6e7
"[[0, 0, 0, 0, 0, 0, 0, -5], [0, 0, 0, 0, 6, 0, -6, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4]]",h7h8q
"[[0, 0, 0, 0, 0, 0, 0, -5], [0, 0, 0, 0, 6, 0, -6, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 4, 0]]",h1g1
"[[0, 0, 0, 0, 0, 0, 0, -5], [0, 0, 0, 0, 6, 0, 0, -6], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 4, 0]]",g7h7
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, 0, -1, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",c2c4
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [-1, -1, 0, -1, -1, -1, -1, -1], [-4, -2, -3, -5, -6, -3, -2, -4]]",g8f6
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, -1, -1, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",b1c3
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, -1, -1, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",e7e6
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 1, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, -1, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, -1, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",e2e4
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 2, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, -1, 0, -1, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, -1, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",c7c5
"[[4, 2, 3, 5, 6, 3, 0, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 2, 0, 0], [0, 0, 1, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, -1, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",e4e5
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, -1, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, -2, -4]]",f6g8
"[[4, 2, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, -2, 0, 0], [-1, -1, 0, -1, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",g1f3
"[[4, 0, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 2, 0, 1, 0, 0, 0], [0, 0, 1, 0, -1, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, -2, 0, 0], [-1, -1, 0, -1, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",b8c6
"[[4, 0, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 2, 0, 1, 0, 0, 0], [0, 0, 1, 0, -1, 0, 0, 0], [0, 0, -1, -1, 0, 0, 0, 0], [0, 0, -2, 0, 0, -2, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",d2d4
"[[4, 0, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 2, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, 1, 0, 0, 0, 0], [0, 0, -2, 0, 0, -2, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",c5d4
"[[4, 0, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 2, 0, 1, 0, 0, 0], [0, 0, 0, 0, -1, 0, 0, 0], [0, 0, -1, -2, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",f3d4
"[[4, 0, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0, 0], [0, 0, -1, -2, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",c6e5
"[[4, 0, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 0, 0], [0, -2, 0, 0, 2, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",d4b5
"[[4, 0, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 2, 0], [0, -2, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",e5g6
"[[4, 0, 3, 5, 6, 3, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, -2, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",b5d6
"[[4, 0, 3, 5, 6, 0, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 3, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, -5, -6, -3, 0, -4]]",f8d6
"[[4, 0, 3, 5, 6, 0, 2, 4], [1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, -5, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, 0, -6, -3, 0, -4]]",d1d6
"[[4, 0, 3, 0, 6, 0, 2, 4], [1, 1, 0, 1, 5, 1, 1, 1], [0, 0, 0, -5, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, 0, -6, -3, 0, -4]]",d8e7
"[[4, 0, 3, 0, 6, 0, 2, 4], [1, 1, -5, 1, 5, 1, 1, 1], [0, 0, 0, 0, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, 0, -6, -3, 0, -4]]",d6c7
"[[4, 0, 3, 0, 6, 0, 2, 4], [0, 1, -5, 1, 5, 1, 1, 1], [1, 0, 0, 0, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, 0, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, -3, 0, -6, -3, 0, -4]]",a7a6
"[[4, 0, 3, 0, 6, 0, 2, 4], [0, 1, -5, 1, 5, 1, 1, 1], [1, 0, 0, 0, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, -3, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, 0, 0, -6, -3, 0, -4]]",c1e3
"[[4, 0, 3, 0, 6, 0, 2, 4], [0, 1, -5, 0, 5, 1, 1, 1], [1, 0, 0, 1, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, -3, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, 0, 0, -6, -3, 0, -4]]",d7d6
"[[4, 0, 3, 0, 6, 0, 2, 4], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 0, 1, 1, 0, 2, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, -3, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, 0, 0, -6, -3, 0, -4]]",c7a5
"[[4, 0, 3, 0, 6, 0, 0, 4], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 0, 1, 1, 2, 2, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, -3, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [-4, 0, 0, 0, -6, -3, 0, -4]]",g8f6
"[[4, 0, 3, 0, 6, 0, 0, 4], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 0, 1, 1, 2, 2, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, -3, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",e1c1
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 0, 1, 1, 2, 2, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, -3, 0, 0, 0], [-1, -1, 0, 0, 0, -1, -1, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",e8g8
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 0, 1, 1, 2, 2, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, -3, 0, -1, 0], [-1, -1, 0, 0, 0, -1, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",g2g3
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 0, 1, 1, 2, 0, 0], [-5, 0, 0, 0, 2, 0, 0, 0], [0, 0, -1, 0, 0, 0, 0, 0], [0, 0, -2, 0, -3, 0, -1, 0], [-1, -1, 0, 0, 0, -1, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",g6e5
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 0, 1, 1, 2, 0, 0], [-5, 0, 0, 0, 2, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [0, 0, -2, 0, -3, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",f2f4
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 2, 1, 1, 2, 0, 0], [-5, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [0, 0, -2, 0, -3, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",e5c6
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 2, 1, 1, 2, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [-5, 0, -2, 0, -3, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",a5a3
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 5, 1, 1, 1], [1, 0, 2, 0, 1, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [-5, 0, -2, 0, -3, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",d6d5
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, -5, 1, 1, 1], [1, 0, 2, 0, 1, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [0, 0, -2, 0, -3, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",a3e7
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 2, 1, 1, 1], [1, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [0, 0, -2, 0, -3, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",c6e7
"[[4, 0, 3, 0, 0, 4, 6, 0], [0, 1, 0, 0, 2, 1, 1, 1], [1, 0, 0, 0, 1, 2, 0, 0], [0, 0, -3, 1, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [0, 0, -2, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",e3c5
"[[4, 0, 3, 0, 4, 0, 6, 0], [0, 1, 0, 0, 2, 1, 1, 1], [1, 0, 0, 0, 1, 2, 0, 0], [0, 0, -3, 1, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [0, 0, -2, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",f8e8
"[[4, 0, 3, 0, 4, 0, 6, 0], [0, 1, 0, 0, -3, 1, 1, 1], [1, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [0, 0, -2, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",c5e7
"[[4, 0, 3, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, -1, 0, 0, -1, 0, 0], [0, 0, -2, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",e8e7
"[[4, 0, 3, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 1, 2, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, -2, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",c4d5
"[[4, 0, 3, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, -2, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [0, 0, -6, -4, 0, -3, 0, -4]]",e6d5
"[[4, 0, 3, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, -2, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, -3, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",f1g2
"[[4, 0, 0, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 3, 2, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, -2, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, -3, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",c8e6
"[[4, 0, 0, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 3, 2, 0, 0], [0, 0, 0, -2, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, -3, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",c3d5
"[[0, 0, 4, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 3, 2, 0, 0], [0, 0, 0, -2, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, -3, -1], [0, 0, -6, -4, 0, 0, 0, -4]]",a8c8
"[[0, 0, 4, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 3, 2, 0, 0], [0, 0, 0, -2, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, -3, -1], [0, -6, 0, -4, 0, 0, 0, -4]]",c1b1
"[[0, 0, 4, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, -2, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, -3, -1], [0, -6, 0, -4, 0, 0, 0, -4]]",e6f5
"[[0, 0, 4, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 0, 2, 0, 0], [0, 0, 0, -2, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, -3, -1], [-6, 0, 0, -4, 0, 0, 0, -4]]",b1a1
"[[0, 0, 4, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, -3, -1], [-6, 0, 0, -4, 0, 0, 0, -4]]",f6d5
"[[0, 0, 4, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [-6, 0, 0, -4, 0, 0, 0, -4]]",g2d5
"[[0, 0, 4, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [-6, 0, 0, -4, 0, 0, 0, -4]]",g7g6
"[[0, 0, 4, 0, 0, 0, 6, 0], [0, 1, 0, 0, 4, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [-6, 0, 0, -4, -4, 0, 0, 0]]",h1e1
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 1, 4, 0, 4, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0], [-1, -1, 0, 0, 0, 0, 0, -1], [-6, 0, 0, -4, -4, 0, 0, 0]]",c8c7
"[[0, 0, 0, 0, 0, 0, 6, 0], [0, 1, 4, 0, 4, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [-1, 0, 0, 0, 0, 0, -1, 0], [0, -1, 0, 0, 0, 0, 0, -1], [-6, 0, 0, -4, -4, 0, 0, 0]]",a2a3
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 4, 0, 4, 1, 6, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [-1, 0, 0, 0, 0, 0, -1, 0], [0, -1, 0, 0, 0, 0, 0, -1], [-6, 0, 0, -4, -4, 0, 0, 0]]",g8g7
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 4, 0, -4, 1, 6, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [-1, 0, 0, 0, 0, 0, -1, 0], [0, -1, 0, 0, 0, 0, 0, -1], [-6, 0, 0, -4, 0, 0, 0, 0]]",e1e7
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 4, 1, 6, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [-1, 0, 0, 0, 0, 0, -1, 0], [0, -1, 0, 0, 0, 0, 0, -1], [-6, 0, 0, -4, 0, 0, 0, 0]]",c7e7
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 4, 1, 6, 1], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0], [-1, 0, 0, 0, 0, 0, -1, 0], [0, -1, 0, -4, 0, 0, 0, -1], [-6, 0, 0, 0, 0, 0, 0, 0]]",d1d2
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 4, 1, 6, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 1], [0, 0, 0, 0, 0, -1, 0, 0], [-1, 0, 0, 0, 0, 0, -1, 0], [0, -1, 0, -4, 0, 0, 0, -1], [-6, 0, 0, 0, 0, 0, 0, 0]]",h7h5
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 4, 1, 6, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 1], [0, 0, 0, 0, 0, -1, 0, 0], [-1, 0, 0, 0, 0, 0, -1, 0], [-6, -1, 0, -4, 0, 0, 0, -1], [0, 0, 0, 0, 0, 0, 0, 0]]",a1a2
"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 4, 0, 1, 6, 0], [1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, -3, 0, 3, 0, 1], [0, 0, 0, 0, 0, -1, 0, 0], [-1, 0, 0, 0, 0, 0, -1, 0], [-6, -1, 0, -4, 0, 0, 0, -1], [0, 0, 0, 0, 0, 0, 0, 0]]",e7d7
